token_id,category,mu_0,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,mu_10,mu_11,mu_12,mu_13,mu_14,mu_15,mu_16,mu_17,mu_18,mu_19,mu_20,mu_21,mu_22,mu_23,mu_24,mu_25,mu_26,mu_27,mu_28,mu_29,mu_30,mu_31,mu_32,mu_33,mu_34,mu_35,mu_36,mu_37,mu_38,mu_39,mu_40,mu_41,mu_42,mu_43,mu_44
302,content,-1.4561212,0.9579013,-0.47798848,-1.0295926,0.25607377,-0.30472425,0.52464837,0.14478754,0.04659369,-0.3927714,0.17016242,-0.09063955,-0.021272378,-1.3831304,0.8284216,-0.31867763,0.1717156,0.20171435,-0.2875255,-0.03216783,-0.17685029,0.55258596,2.047551,0.36148608,-0.3529348,0.011965435,-0.79477715,-0.0786282,0.6704585,-0.4984665,0.26196125,-1.2886372,-0.071883924,0.26829493,-0.15657945,-0.2946463,0.3730716,0.04572421,0.07112799,-1.5248963,0.13287784,-0.109943695,0.8314236,-1.2587638,0.64638907
303,content,-1.2735693,0.13492998,0.28490528,-0.3048202,-0.69170713,-0.31694916,-0.383952,-0.32265833,-0.0009042721,0.19964913,0.17471947,-0.25142115,-0.048046004,-0.3235488,0.67582726,-0.26519498,0.16845302,-0.07662737,-0.36543274,0.1610232,0.12669024,-0.10224462,-0.029850142,-0.975269,0.12394348,0.029349126,-0.7473318,1.0637906,0.87230885,-0.22528079,1.0426016,-1.7522619,0.719749,0.0017173644,-0.086049676,-0.41616604,1.722943,0.4507383,0.7013025,0.17675678,-0.3020452,-0.20398924,-0.41209438,-0.53115565,-0.30472162
304,content,-1.220705,-0.03417096,0.5277808,-0.39525077,-0.31484792,-0.31251147,0.34715134,-0.3574246,-0.09824918,0.09750863,0.17373209,0.211467,-0.33284244,1.0597962,0.0790257,-0.23895453,0.16360505,0.053266905,-0.673143,-0.71404964,-0.5438104,-0.50265914,0.9146368,-0.045638755,0.9650388,0.022073912,-1.7017391,0.46815324,0.09149097,0.05776324,0.6384696,-1.1295213,0.5368939,0.28859887,0.061876055,-1.1535027,0.28164595,0.27773362,0.2855548,-0.031350095,-0.74723536,-0.37924075,1.3143322,-0.5249999,0.51152796
305,content,-0.90621334,-0.1804576,0.32964832,0.41885713,-0.28091297,-0.27921927,0.19377258,-0.41887692,0.3097354,-0.3859979,0.1341589,0.2856334,-1.0143428,-0.22118258,-0.0025066908,-0.16625269,-0.004520658,-0.43684644,0.21478109,1.0928262,0.12435044,-0.2835546,0.31523,-0.44884974,0.7911642,0.007580905,-0.7487245,-0.1584996,0.44117713,0.08568081,0.3068863,-0.88647866,-0.3818628,0.6389863,-0.4688446,0.65220773,0.8727819,-0.9720785,0.03327986,-1.0631275,-0.77524257,0.5182095,0.7280727,-0.2789675,0.18614726
306,content,-0.7312426,-0.16855742,0.27491572,-0.4666744,-0.34230632,-0.21794961,0.32401255,0.07885724,-0.01617187,-0.5453334,0.13501164,-0.016593888,-0.01643218,-0.24379794,0.26007724,-0.21054655,0.13842696,0.038354725,-0.7698109,0.9606836,0.0726121,-0.7608668,-0.095073976,0.45745644,0.050402585,0.02073519,-0.06845955,-0.1451596,-0.0091937315,-0.18533568,0.26064572,0.6734882,-0.13436751,-0.55092806,-0.3987486,0.040131733,1.4125699,-1.2986803,-0.1562598,-0.3599039,0.9133545,0.50987923,0.5151147,-0.054510456,-0.8286742
307,content,0.09497663,-0.36057752,0.34617448,-0.20222417,0.4424503,-0.17099972,-0.07710844,-0.11707385,0.04301036,-0.24782173,-0.3037468,0.022960328,0.04154495,0.1993798,0.15606223,-0.08951235,0.0973245,0.05106675,0.048767976,0.0054491265,-0.019082386,-0.27235785,0.25646958,0.019546583,-0.11646436,0.026889432,0.55256206,0.1779863,0.48631397,-0.027846128,0.13284251,0.02439355,0.021225944,0.23751909,0.07214268,-0.3339565,0.055320006,0.087658025,-0.101374134,0.086565465,0.041405957,0.2281843,0.04033649,-0.5484501,-0.6280167
308,content,-1.333703,0.859547,1.0374022,-1.437537,0.6313898,-0.29287896,-0.08885661,-0.26035446,0.04212882,-0.325726,0.15846749,0.06958735,0.49779877,0.8544408,0.00040785232,-0.3127371,0.16228896,-0.10139357,-0.6261193,-0.06485278,0.13147038,0.9478063,0.17265147,0.17162298,-0.87542796,0.0028713124,-1.4388758,1.0166962,-0.19279608,0.08677479,-0.035958875,-0.24503191,-0.39708522,0.80991817,0.98092365,-1.1970322,-1.0266569,-0.67135066,0.3640451,0.51222306,-0.4386775,-0.6280853,-1.0299492,0.13124794,0.2317573
309,content,-1.1102161,0.18447584,0.8624103,-0.8000185,-0.3416497,-0.36804578,0.9864126,-0.034768082,0.0857058,0.63398963,0.1916572,0.22436735,-0.0060099196,0.07635834,0.2916352,-0.25418854,0.18233381,0.19080846,-0.06960173,1.5299066,-0.032332756,0.07678735,1.4939655,0.44938844,-0.019618496,0.042512838,-1.6986783,-0.10229196,-0.4858452,-0.069373354,0.18223256,-0.3608513,-0.9011615,-0.29385605,0.28144583,0.16361825,0.027576504,0.20953612,-0.18511626,-0.31678355,-1.3585451,-0.3870201,-0.33181685,-0.47261745,0.88849354
310,content,-1.1527812,0.8814596,0.45553276,-0.11815264,0.54485184,-0.25297734,0.082912356,-0.54009503,0.011529199,0.38680485,0.1532251,-0.043810617,0.077331014,0.02798654,0.34064317,-0.27221915,0.1499343,-0.5250881,0.29800352,-1.5226587,0.03551028,1.2656498,-0.3685941,0.9771206,-1.029046,0.0130786495,-0.53628474,0.49538073,-0.11715107,0.6242053,-0.42280608,-0.43048802,-0.18737826,-0.40941048,0.53295016,0.09726588,-1.032946,0.18420449,0.13270296,-0.816331,-1.1948538,-0.28719628,0.81620085,-0.4850684,0.64776707
311,content,0.13143286,-0.35763136,0.5521151,-0.32624584,-0.25426576,-0.0030223879,-0.07047302,0.021862919,0.024068492,0.28951275,0.04143989,0.041028887,0.03753951,-0.15520406,0.18134403,0.61781067,0.08939791,-0.14367646,-0.101067066,-0.08003953,-0.04064379,-0.30827928,-0.06472657,-0.062883995,-0.3675767,-0.046973683,-0.8433333,-0.34081104,-0.45713118,0.013775925,-0.14078864,-0.14963618,-0.068944365,0.45687503,-0.06286773,-0.7352309,-0.08465827,-0.09415453,-0.22312523,-0.10490125,-0.122409895,-0.2592962,-0.07719183,-0.72090566,0.75797826
312,content,-0.9917419,-0.16242827,0.85102403,-0.22459535,-0.51060724,-0.2583153,0.24564332,-0.21934807,-0.074254654,0.046300136,0.1586473,0.1672199,0.90429807,0.6240192,0.13954659,-0.16291957,0.014036101,-0.22790575,1.0906609,-0.48201987,0.03485142,-0.2822274,0.32962906,-0.041285478,-0.22177966,0.041141883,-0.19362354,-0.2013324,-0.0009869708,0.029699588,-0.64300257,0.2853356,0.70490974,-0.30715767,0.35957247,0.52200073,-0.6371905,-0.33403432,0.11485297,-1.0394638,-1.2101582,0.069316484,1.3559846,-0.029633172,-0.08876401
313,content,-0.9207554,-0.04977,1.1827755,-0.34547937,-0.33497724,-0.25099778,0.2596417,-0.47654733,0.016098903,0.59578335,0.15886648,0.22332262,0.08823503,0.46629804,0.5777598,-0.22346295,0.17365693,-0.16677085,0.4479762,-0.16139485,-0.033386063,0.21127059,0.83341676,-0.34608415,0.21819673,0.029858854,-0.8340273,-0.4702096,0.49764526,0.11971403,-0.23775057,-0.88463616,1.1706598,-0.6804949,-0.72057575,0.52892715,-0.17519318,-1.3554002,-0.8295576,0.088777326,-0.31901652,-0.014871406,1.015949,-0.04041074,0.14619128
314,content,-1.2541063,0.047059655,-0.72870594,-0.19047384,-0.030558527,-0.31399062,0.41552594,0.1037206,0.025536513,0.515471,0.17004342,-0.04477056,-0.1637361,-0.2737684,0.66779107,-0.26425496,0.16827404,0.033303663,0.10879166,0.118916914,0.013882886,-0.9744948,0.34847853,-0.90166575,-0.21604799,0.027759276,-1.4379665,0.8546284,0.19917884,-0.13382278,-0.0016171936,-1.1319165,0.737698,0.34971657,1.4765615,0.5483373,0.87165093,0.31390682,0.70018816,-0.45644936,0.08024718,-1.0036032,0.12515113,-1.0527611,-0.29635605
315,content,-0.9526221,-0.2807326,0.898264,-0.19197033,0.16609955,-0.24256414,-0.11769159,-0.16634822,-0.045088403,0.60368806,0.14139615,-0.007360018,-0.1962697,0.4036997,0.2034742,-0.22267696,0.14219205,0.29063955,-0.03197972,0.14496048,-0.047991976,0.53748316,0.038057618,0.03258911,0.2198074,0.02085035,-1.1317408,-0.5057035,0.32697165,0.0075476957,-0.4423097,-0.9266824,1.1849278,0.6295604,-0.63676906,-0.08663838,-0.5169564,-0.26192793,-1.5062187,-0.5379533,0.3256067,0.60630983,0.62181133,-0.29634959,0.14379686
316,content,-0.85400134,-0.37757,0.71642405,0.46621022,-0.034464795,-0.23325346,-0.13648531,-0.21961729,0.0007671443,-0.31813166,0.13457642,-0.0014115156,0.08059009,0.5526728,-0.079834655,-0.20258914,0.163477,0.25581452,0.97284377,0.5098881,0.027338967,0.5509357,-0.6334012,0.03960392,-0.3741967,0.030210365,-1.2014308,-0.7284397,0.28243625,0.09754027,-0.73015565,-0.851728,1.0267311,-0.35164884,0.1794455,0.39429986,0.6819028,-0.566753,-0.6397381,-0.2930556,0.25306076,0.4153807,-0.038045682,-0.16873585,-0.0032032707
317,content,0.097848095,-0.34963268,0.48836187,0.48234567,0.48616695,-0.13205104,-0.1003687,-0.11128507,-0.025265584,-0.38342974,-0.32396352,0.003443506,0.017977983,-0.1888466,-0.3550017,-0.10046297,0.09410097,0.085056126,0.02971965,0.06403506,-0.02263362,-0.26339,-0.05257264,0.07275564,0.31966034,0.020375077,-0.31383875,0.28480795,-0.49683464,0.12836887,0.16306157,0.016797127,0.04175524,0.19316801,0.086991355,-0.62593186,0.10864971,0.04844563,0.18196835,0.099875785,0.031063471,-0.14341325,0.031021873,-0.19154134,0.46015003
318,function,0.10208637,-0.3640659,-0.0059515834,0.10756209,0.43547958,-0.19833757,-0.07047611,-0.1095841,0.00015978164,0.18826658,-0.30152708,-0.0073735435,0.0169858,-0.02628529,-0.08482166,-0.08918544,0.08835282,0.07235032,0.050171334,0.020876545,-0.0023271912,-0.25862017,0.088705316,0.054237116,0.0027378812,0.027824936,0.60531974,0.40498954,0.4142186,0.097733214,0.024259133,0.027184395,0.03413258,0.21893525,0.049535956,-0.40839016,0.06988464,0.07415064,-0.1128478,0.058321346,0.046597663,0.1550514,0.047065787,-0.18617257,-0.9222512
319,content,0.10864546,-0.34631023,-0.65998346,0.22070995,0.44152445,-0.19901195,-0.06996298,-0.094499536,-0.02588798,-0.060220063,-0.291175,0.0013330295,0.016866894,0.022806544,-0.0049716705,-0.08649571,0.09326142,0.45701283,0.046280812,0.030768013,-0.008439719,-0.20991755,0.018647881,0.027887922,-0.26726717,0.0155497845,0.2284189,0.32937175,-0.008938159,-0.54165816,0.002166987,0.033279695,0.050645646,0.19312833,0.06025269,-0.115044676,0.07258454,0.034172993,-0.2771068,0.039899807,0.05021921,0.26309523,0.023480503,0.5446586,0.40258005
320,content,-1.1865351,0.30160397,0.67974246,0.10322808,0.35047987,-0.24746035,0.7013239,0.10469287,0.014538811,0.6145974,0.16297567,0.06952268,-0.16934766,-0.49552217,-0.2482037,-0.23707283,0.16253486,-0.04309565,0.8017857,0.6030296,-0.3570582,0.008118596,-0.5723844,0.5565404,0.5276288,0.033173937,-1.2166246,-0.3779239,0.5525295,-0.1976389,-0.6345735,0.61747766,-0.16453822,0.74828655,-0.98257613,0.050642777,-0.4356352,-0.4051806,-0.6658539,-0.6337116,-1.0584979,0.68694705,0.8731172,-0.25325295,-0.07310259
321,content,-0.78969204,-0.24625537,1.026222,0.04375918,0.4485639,-0.15325561,0.29422432,-0.41009617,0.041090343,0.2200463,0.10928823,0.12176342,-0.23504102,0.084633276,-0.030290034,-0.21482617,0.20013139,-0.19142093,0.16329208,0.5545511,-0.022833375,-0.10417007,-0.54172343,0.51722795,-0.12638517,0.010864068,-1.0900596,0.36037576,0.35910955,-0.26791397,0.22205614,0.79286414,-0.31437838,0.7888095,-1.1216599,0.46559036,-0.86622983,0.23977943,-0.8099236,-0.4222177,-1.0636274,0.27424926,0.2813398,0.28196418,-0.041929644
322,content,-1.338287,0.79178756,0.7061681,-0.12681586,-0.79306483,-0.2829133,-0.010692941,-0.1979023,0.09396799,0.13809368,0.121925056,-0.14305685,-0.28170237,0.18578525,0.40411255,-0.25435388,0.17030165,-0.17291358,0.44851708,0.03632315,0.24755387,-1.0537667,-0.26729256,0.703055,-0.12306126,0.020943958,-0.8025133,0.023511171,1.0806549,-0.5094811,0.6429913,0.73629457,-0.108502984,-0.7505847,-0.09456805,-0.41635856,-1.1443931,-0.92545265,-0.58821565,1.0565196,-0.46958035,0.49466622,0.3777937,0.08289895,0.3908291
323,content,-1.3758476,0.15850525,0.9630032,0.111455746,-0.66124415,-0.25205797,0.20510027,-0.31537622,-0.02405984,0.116259076,0.16356997,-0.34780225,-0.41805148,0.39537477,0.5105586,-0.25018322,0.1633307,0.1679181,0.013619072,-0.3877194,0.304979,-0.8365479,-0.41087228,1.1397586,0.12115444,0.036204267,-0.8683822,-0.007792111,0.3524351,-0.20999776,-0.7799676,1.3561952,0.6331473,0.17289406,0.23994857,1.3151789,-0.3643069,-0.85478467,-0.1568171,-1.016003,-0.49886143,0.32892975,-0.6446949,-0.021361342,0.17714192
324,content,-1.0505852,0.09143287,1.4376407,-0.05509331,0.6986387,-0.25042582,0.057849508,-0.5016807,0.030343005,0.030108755,0.15813772,-0.0259039,0.23727873,0.05011165,-0.4184458,-0.21603225,0.16101857,-0.11797716,0.6922615,-0.82173544,-0.1243657,-0.056254424,0.22535904,0.24897541,0.13000727,0.031626392,-0.9874673,0.009638581,0.4586228,-0.17910562,-0.71727806,0.07623777,0.88254076,1.0518167,-0.49229932,0.09892194,0.11648411,-0.08618277,0.67571545,-0.69404805,-1.0158237,-0.10653491,-0.84980524,0.29584423,-0.092807986
325,content,-1.0207888,-0.22708729,0.40917596,0.09596711,-0.83054185,-0.22203635,0.1141791,-0.17795503,-0.051053558,0.11893037,0.15118474,0.46947142,-0.043909755,0.12870802,0.43865377,-0.23190218,0.10141142,0.114852406,-0.44724074,0.2528985,0.018531881,0.24205644,-0.7905691,-0.49242854,-0.11418977,0.021840595,-0.84238166,0.45985854,0.5451214,-0.27591,0.80637777,-0.33019,0.24478392,0.29033205,-1.2211648,0.59082353,0.3925434,0.20989086,0.50807273,-1.4105904,-1.0804133,-0.30966663,1.2411122,0.13648343,0.1235124
326,content,-0.96793693,-0.20879541,-0.78777194,-0.04874627,0.17791915,-0.29497772,-0.25518942,-0.32883972,0.016011108,-0.12176994,0.14303984,0.024359582,0.042074285,-0.34978378,0.08273922,-0.2310184,0.17194158,-1.2039768,-0.553224,-0.6480464,0.6218313,0.015799217,0.993604,-0.30211148,1.1231527,-0.015332078,0.7343606,-0.0211935,0.5107202,-0.8193398,-0.2970898,0.5591938,0.20307139,0.5816029,0.055135794,0.14411692,-0.50718814,-0.27484113,-0.19132914,1.6314968,-0.75152683,-0.1890112,0.4065881,-0.03718875,-0.32311618
327,content,-1.0864247,-0.20815267,0.6967604,-0.13771896,-0.14262368,-0.24403569,0.5286988,-0.23872145,0.032352008,0.1942929,0.15980354,-0.06736296,-0.16189516,-0.14434704,0.10513868,-0.2590967,0.1682771,0.15535268,-0.2487993,1.4133668,-0.29255065,0.8589895,0.50688493,-0.52353555,-0.78143257,0.020039598,-1.8834343,0.0021758762,0.065131515,0.24452358,0.6034292,-0.07598744,-0.39523438,0.3503265,-0.77082866,-0.6407365,-0.98029464,-0.12849055,0.5732714,0.45789745,-0.21676506,-0.6083326,-0.3613785,0.17683885,1.3449559
328,content,-1.144456,0.14441916,1.040866,-0.06784567,-0.5669811,-0.30025676,0.42711428,-0.17129876,0.33789364,0.19310072,0.19040988,1.1156336,0.48476297,-0.12816668,0.26482904,-0.17424002,0.06516627,0.37640327,0.26376164,0.23070216,0.2750044,-0.4083892,-0.6075994,0.81402695,-0.5362742,0.042652063,-0.9787555,-0.020424575,0.20876978,-0.25825652,-0.40462035,-0.3301363,1.4530231,-0.5719589,-0.4420007,0.36266273,-1.4652946,0.43297935,-0.29132575,-0.3906414,-0.9856981,0.26041946,0.2108249,0.13035536,-0.023394983
329,function,0.118070744,-0.39567128,-0.79031366,-0.17076945,-0.22305104,-0.02371715,-0.068174854,0.033997446,-0.020218873,-0.08645228,0.039796352,0.028627664,0.032335777,-0.059968058,-0.09186156,0.49757507,0.14257486,-0.101069525,-0.09475514,-0.09221587,-0.05066639,-0.21838358,-0.20300919,-0.057584625,-0.3395471,-0.047423624,0.9211004,-0.22964701,0.041263722,-0.6139211,-0.069419466,-0.11218483,-0.03586268,0.30307928,-0.07535239,-0.31341016,-0.06912737,-0.06447608,-0.12047195,-0.1132343,-0.057011545,0.0064153243,-0.065945365,-0.13425799,0.15267037
330,content,0.11863931,-0.30554888,1.4298315,0.09072656,0.63505834,-0.25391847,-0.07712777,-0.121660806,-0.04258376,0.44855484,-0.3804969,-0.032404874,-0.030565126,-0.13639972,0.11207343,-0.109897375,0.11967286,0.03878726,0.04909156,0.029173689,-0.025896173,-0.2492525,-0.062194515,0.09627176,-0.2615036,0.02645161,-0.6596957,-0.39742604,-0.0032376656,0.14102036,-0.048176963,-0.06264636,0.06759133,0.2391284,0.060193226,-0.23791267,-0.004503638,0.00016198005,-0.07548822,-0.043691363,0.0018017151,0.06371824,0.07876275,0.2299604,0.06249761
331,content,-1.4590706,0.6991388,0.18901457,-0.47151142,-0.65290123,-0.32813162,0.17487869,0.16019104,-0.008061795,0.6056623,0.16249526,-0.09049595,-0.21444613,-1.1891966,-0.35018304,-0.28836927,0.15391736,-0.14619228,-0.3768087,1.3675331,-0.048131566,-0.59240466,0.049098615,1.3107029,0.26842698,0.007958384,-0.45298317,0.89105,0.19056977,0.4787264,-0.16579747,0.75501436,0.29790857,0.53729236,-0.30508786,-0.015818797,-0.4174448,-0.70227927,-0.5908806,-1.2367344,0.2787863,-0.48425654,-0.72851187,-0.84540033,1.0354464
332,content,-1.2138025,0.7575068,0.46372482,-0.03499289,0.32884842,-0.21697,0.105646014,-0.4474876,-0.10444398,-0.07093251,0.15823048,-0.46157965,-0.9582788,-0.15341432,-0.10533964,-0.23923951,0.1580041,0.45771286,0.84395725,0.8692039,-0.008755633,-0.66929793,-0.84154415,-0.15364482,0.27390394,0.023599334,-0.7385898,-0.0027477387,0.62477934,-0.25232744,-0.7349072,-0.7891974,0.28312212,-0.8925439,-1.2969456,0.6804254,0.5658315,0.3631464,-0.19599128,-0.67566735,0.36045456,0.38169894,1.1632566,0.11980955,0.19488385
333,content,-1.4125476,0.6155035,0.8432285,0.36852556,0.116474666,-0.29525322,0.3861315,-0.56469727,0.4030142,0.3192901,0.17951734,0.17429267,0.82126254,-0.4013147,0.28052762,-0.17840937,0.012336588,-0.08454757,1.2594231,-0.017165206,0.107267864,0.30634475,-0.10337731,-0.8108027,0.8058336,0.037877753,-0.99079835,-0.5846957,0.18918413,0.12928474,-0.6093947,-0.04290014,0.59843427,-0.11841137,-0.2949328,0.75534815,-0.242701,-0.362497,0.31316456,-1.2439677,-1.3549985,0.31171688,-0.121495195,-0.01411451,-0.24650005
334,content,-1.4180279,0.4516673,-0.29606164,-0.7595461,-0.610551,-0.34352073,0.23689766,-0.03156935,0.061469022,-0.19348359,0.18493956,0.15072888,0.113980144,0.36497653,0.70637083,-0.30282918,0.18227518,0.4938825,-0.5331722,-0.338398,-0.45295578,0.17144711,-0.91167545,1.3480835,0.69560975,0.029664164,-1.1776378,0.47369227,0.08674102,0.13219935,0.46578935,-1.0169742,0.034493145,0.2604959,0.9436027,-0.61655277,0.3315557,0.052544266,1.3914676,-1.9251045,-0.68147933,-1.0877308,0.79477024,-0.015673954,0.66416866
335,content,-1.2182409,0.9598769,0.39880243,0.021435397,0.23456144,-0.2423969,-0.2762817,-0.37329316,0.009737847,0.4446611,0.15363163,0.30351245,0.40865287,0.0038428681,0.27592945,-0.26499265,0.1610778,0.37263873,0.16273814,0.1904983,-0.07410601,-0.69484925,-0.26954663,0.04164561,-0.10706783,0.012493045,-1.7271436,-0.16818291,0.6238434,-0.17618458,0.5329455,-0.3148654,1.2445233,-0.7922608,0.8228404,-0.8604663,-0.76941544,0.7115511,-0.70955765,-0.09878141,-0.26214135,0.6465359,-0.9998531,-0.51557165,-0.013487235
336,content,-1.2107037,0.52994263,0.22882797,-0.60049736,0.6104325,-0.37389207,0.44430676,-0.29541698,0.07064241,-0.07028125,0.19123948,0.22133003,-0.326072,-1.2347355,-0.099219784,-0.2927112,0.17496094,-0.5682082,-0.1946779,-0.16869034,0.19810012,1.0015128,0.47832426,0.54551643,-0.8825688,0.028895386,-0.14476804,1.7281526,0.66578406,0.2940366,-0.8558141,0.5439528,0.434809,-0.14760464,0.24636121,-1.0277097,0.42386082,0.3977563,-0.1275857,0.103371814,-1.8283275,-0.13097368,-1.0468065,-0.84405756,1.1676612
